time,site_id,date_begin,date_end,agg_level,cluster_key,round,epoch,loss
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,42,0.06707701086997986
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,43,0.06321176886558533
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,44,0.05955628678202629
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,45,0.05609673634171486
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,46,0.05282600596547127
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,47,0.049731627106666565
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,48,0.04680776968598366
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,49,0.04404458403587341
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,50,0.041437819600105286
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,51,0.038972463458776474
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,52,0.03664929047226906
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,53,0.03445484861731529
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,54,0.032387759536504745
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,55,0.03043491393327713
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,56,0.028597548604011536
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,57,0.02686488628387451
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,58,0.025234492495656013
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,59,0.023699145764112473
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,60,0.02225392498075962
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,61,0.02089879661798477
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,62,0.01961871236562729
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,63,0.018419167026877403
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,64,0.017292024567723274
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,65,0.016230260953307152
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,66,0.0152357192710042
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,67,0.014305434189736843
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,68,0.01343181449919939
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,69,0.01261113304644823
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,70,0.011838654056191444
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,71,0.011117560788989067
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,72,0.010443413630127907
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,73,0.009812460280954838
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,74,0.009221313521265984
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,75,0.008668843656778336
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,76,0.00815175473690033
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,77,0.007669893559068441
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,78,0.007220698986202478
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,79,0.006798624061048031
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,80,0.006407770328223705
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,81,0.006040153093636036
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,82,0.005699166562408209
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,83,0.005379464011639357
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,84,0.0050851767882704735
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,85,0.004804166499525309
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,86,0.004549664445221424
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,87,0.004308413714170456
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,88,0.004086904227733612
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,89,0.003880527801811695
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,90,0.0036899603437632322
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,91,0.0035083612892776728
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,92,0.0033455146476626396
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,93,0.003190913936123252
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,94,0.0030437184032052755
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,95,0.0029111115727573633
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,96,0.0027874589432030916
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,97,0.0026743304915726185
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,98,0.002563836518675089
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,99,0.0024699170608073473
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,100,0.0023776625748723745
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,101,0.002293740166351199
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,102,0.002213252242654562
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,103,0.002142516663298011
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,104,0.0020719836466014385
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,105,0.002010485390201211
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,106,0.0019512901781126857
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,107,0.0018986884970217943
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,108,0.0018489339854568243
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,109,0.0018044672906398773
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,110,0.0017618527635931969
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,111,0.0017222139285877347
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,112,0.0016826040809974074
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,113,0.001653847168199718
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,114,0.0016180016100406647
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,115,0.0015902678715065122
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,116,0.00156184914521873
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,117,0.0015360190300270915
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,118,0.001514019095338881
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,119,0.0014918748056516051
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,120,0.0014711490366607904
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,121,0.0014527314342558384
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,122,0.001433836412616074
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,123,0.0014182013692334294
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,124,0.0014079842949286103
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,125,0.0013906994136050344
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,126,0.001372191240079701
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,127,0.001361529459245503
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,128,0.0013476916356012225
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,129,0.0013388749212026596
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,130,0.0013271239586174488
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,131,0.0013137112837284803
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,132,0.001305143814533949
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,133,0.0013060423079878092
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,134,0.0013004080392420292
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,135,0.001295730471611023
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,136,0.0012860232964158058
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,137,0.0012664804235100746
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,138,0.0012698763748630881
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,139,0.0012505232589319348
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,140,0.001241556485183537
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,141,0.0012386818416416645
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,142,0.0012329148594290018
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,143,0.001224714913405478
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,144,0.0012191300047561526
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,145,0.001212168368510902
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,146,0.0012061803136020899
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,147,0.0012021423317492008
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,148,0.0011959229595959187
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,149,0.0011911127949133515
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,150,0.00118862628005445
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,151,0.001179328071884811
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,152,0.0011759143089875579
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,153,0.0011720070615410805
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,154,0.0011712749255821109
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,155,0.001165227498859167
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,156,0.001155175268650055
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,157,0.0011553997173905373
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,158,0.0011507488088682294
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,159,0.001142601715400815
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,160,0.0011386725818738341
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,161,0.0011382672237232327
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,162,0.0011383927194401622
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,163,0.0011270618997514248
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,164,0.001122290501371026
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,165,0.0011211222736164927
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,166,0.0011126077733933926
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,167,0.001108295633457601
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,168,0.0011077062226831913
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,169,0.0011002430692315102
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,170,0.0010972621385008097
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,171,0.0010932865552604198
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,172,0.0010911658173426986
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,173,0.0010862444760277867
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,174,0.0010863161878660321
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,175,0.0010812258115038276
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,176,0.0010773787507787347
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,177,0.001070581842213869
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,178,0.0010684258304536343
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,179,0.0010631927289068699
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,180,0.0010610688477754593
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,181,0.00105962879024446
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,182,0.001053407322615385
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,183,0.0010501452488824725
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,184,0.0010456556919962168
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,185,0.001042766496539116
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,186,0.0010436492739245296
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,187,0.0010413526324555278
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,188,0.0010333453537896276
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,189,0.001031631138175726
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,190,0.0010275252861902118
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,191,0.0010280194692313671
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,192,0.001020575757138431
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,193,0.0010162651306018233
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,194,0.0010116227203980088
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,195,0.001011442393064499
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,196,0.0010068585397675633
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,197,0.001004484249278903
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,198,0.0010063848458230495
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,199,0.0010011933045461774
2023-02-26,site_0030,2023-02-26,2023-03-04,site,,1,200,0.001001540687866509
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,1,0.0050718700513243675
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,2,0.00436548562720418
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,3,0.0039402032271027565
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,4,0.0036979196593165398
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,5,0.003591477405279875
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,6,0.003541408572345972
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,7,0.0034983304794877768
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,8,0.003471929579973221
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,9,0.003454812103882432
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,10,0.003427740652114153
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,11,0.003409150056540966
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,12,0.003414281876757741
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,13,0.0033757570199668407
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,14,0.003364244708791375
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,15,0.003344722092151642
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,16,0.0033298982307314873
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,17,0.0033291797153651714
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,18,0.003303172532469034
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,19,0.0033060077112168074
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,20,0.0033041478600353003
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,21,0.0032788212411105633
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,22,0.0032594772055745125
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,23,0.003244811901822686
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,24,0.0032666954211890697
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,25,0.003278984921053052
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,26,0.003224299056455493
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,27,0.003223245497792959
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,28,0.0032091173343360424
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,29,0.0031872931867837906
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,30,0.003183929482474923
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,31,0.003182657528668642
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,32,0.003149403491988778
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,33,0.0031502232886850834
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,34,0.0031598869245499372
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,35,0.0031364031601697206
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,36,0.0031217061914503574
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,37,0.0031185029074549675
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,38,0.00309774000197649
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,39,0.00312129152007401
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,40,0.003100191941484809
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,41,0.003099865047261119
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,42,0.0030855273362249136
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,43,0.003084612777456641
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,44,0.0030486693140119314
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,45,0.0030630254186689854
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,46,0.003071065526455641
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,47,0.003054700093343854
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,48,0.003021565265953541
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,49,0.003008359344676137
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,50,0.003001851961016655
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,51,0.002997061237692833
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,52,0.0029814871959388256
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,53,0.002973872469738126
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,54,0.002977921860292554
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,55,0.0029815458692610264
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,56,0.002958409022539854
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,57,0.002952468115836382
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,58,0.0029402112122625113
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,59,0.0029322882182896137
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,60,0.002929838141426444
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,61,0.002917688339948654
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,62,0.002915291814133525
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,63,0.0029303403571248055
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,64,0.002929331734776497
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,65,0.0029571382328867912
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,66,0.0030067283660173416
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,67,0.002950722351670265
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,68,0.002884201006963849
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,69,0.0028709780890494585
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,70,0.0028709827456623316
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,71,0.002861103741452098
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,72,0.0028586075641214848
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,73,0.0028567470144480467
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,74,0.002840110333636403
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,75,0.002835429972037673
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,76,0.0028376122936606407
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,77,0.0028130814898759127
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,78,0.0028321181889623404
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,79,0.002818868961185217
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,80,0.002795396838337183
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,81,0.002820078283548355
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,82,0.002857939573004842
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,83,0.0028266299050301313
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,84,0.002794142346829176
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,85,0.00279607274569571
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,86,0.0027777482755482197
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,87,0.002766776829957962
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,88,0.0027599562890827656
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,89,0.0027518137358129025
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,90,0.0027833618223667145
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,91,0.002765670418739319
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,92,0.002737845527008176
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,93,0.0027262370567768812
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,94,0.002769883954897523
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,95,0.0027666448149830103
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,96,0.002772432751953602
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,97,0.002723215613514185
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,98,0.0027203792706131935
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,99,0.002711423672735691
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,100,0.0027074378449469805
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,101,0.002691980917006731
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,102,0.002709525404497981
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,103,0.0026887510903179646
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,104,0.0026839692145586014
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,105,0.0026661783922463655
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,106,0.002671250607818365
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,107,0.002657964127138257
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,108,0.0026778210885822773
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,109,0.0026829231064766645
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,110,0.002676687203347683
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,111,0.0026519526727497578
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,112,0.0026369031984359026
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,113,0.002635246841236949
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,114,0.0026288924273103476
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,115,0.0026314628776162863
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,116,0.002633959986269474
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,117,0.002659804420545697
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,118,0.0026511603500694036
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,119,0.002615243662148714
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,120,0.0026188672054558992
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,121,0.0026564709842205048
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,122,0.0026537699159234762
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,123,0.0026376585010439157
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,124,0.0026296526193618774
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,125,0.002606278285384178
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,126,0.0026700759772211313
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,127,0.002599881961941719
2023-04-02,site_0030,2023-04-02,2023-04-08,site,,2,128,0.0026106731966137886
