site_id,value_key,pred_time,time,predicted_local,predicted_cluster_location,predicted_cluster_orientation,predicted_global,predicted_avg_local_global,cluster_location_model_round,cluster_orientation_model_round,local_model_round,global_model_round,actual,ghi,solar_rad,temp,precip,snow_depth,clouds,kwp
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 00:00:00,0.0,,,,,,,1,,0.0,0.0,0.0,1.4,0.87890625,3.5,99.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 00:15:00,0.0,,,,,,,1,,0.0,0.0,0.0,1.4,0.87890625,3.5,99.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 00:30:00,0.0,,,,,,,1,,0.0,0.0,0.0,1.4,0.87890625,3.5,99.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 00:45:00,0.0,,,,,,,1,,0.0,0.0,0.0,1.4,0.87890625,3.5,99.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 01:00:00,0.0,,,,,,,1,,0.0,0.0,0.0,1.8,0.41015625,2.9,93.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 01:15:00,0.0,,,,,,,1,,0.0,0.0,0.0,1.8,0.41015625,2.9,93.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 01:30:00,0.0,,,,,,,1,,0.0,0.0,0.0,1.8,0.41015625,2.9,93.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 01:45:00,0.0,,,,,,,1,,0.0,0.0,0.0,1.8,0.41015625,2.9,93.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 02:00:00,0.0,,,,,,,1,,0.0,0.0,0.0,2.2,0.20507812,2.3,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 02:15:00,0.0,,,,,,,1,,0.0,0.0,0.0,2.2,0.20507812,2.3,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 02:30:00,0.0,,,,,,,1,,0.0,0.0,0.0,2.2,0.20507812,2.3,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 02:45:00,0.0,,,,,,,1,,0.0,0.0,0.0,2.2,0.20507812,2.3,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 03:00:00,0.0,,,,,,,1,,0.0,0.0,0.0,2.5,0.078125,1.7,98.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 03:15:00,0.0,,,,,,,1,,0.0,0.0,0.0,2.5,0.078125,1.7,98.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 03:30:00,0.0,,,,,,,1,,0.0,0.0,0.0,2.5,0.078125,1.7,98.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 03:45:00,0.0,,,,,,,1,,0.0,0.0,0.0,2.5,0.078125,1.7,98.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 04:00:00,0.0,,,,,,,1,,0.0,0.0,0.0,2.0,0.17333984,0.8,80.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 04:15:00,0.0,,,,,,,1,,0.0,0.0,0.0,2.0,0.17333984,0.8,80.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 04:30:00,0.0,,,,,,,1,,0.0,0.0,0.0,2.0,0.17333984,0.8,80.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 04:45:00,0.0,,,,,,,1,,0.0,0.0,0.0,2.0,0.17333984,0.8,80.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 05:00:00,0.0,,,,,,,1,,0.0,112.96,91.30548,2.3,0.119628906,0.6,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 05:15:00,0.0,,,,,,,1,,0.0,112.96,91.30548,2.3,0.119628906,0.6,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 05:30:00,0.0,,,,,,,1,,0.0,112.96,91.30548,2.3,0.119628906,0.6,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 05:45:00,4162.5063,,,,,,,1,,71.58920666666667,112.96,91.30548,2.3,0.119628906,0.6,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 06:00:00,4127.552,,,,,,,1,,28.921669999999995,288.36,78.07309,2.9,0.11425781,0.4,94.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 06:15:00,7930.7446,,,,,,,1,,53.11349444444445,288.36,78.07309,2.9,0.11425781,0.4,94.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 06:30:00,7895.7905,,,,,,,1,,156.86991555555554,288.36,78.07309,2.9,0.11425781,0.4,94.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 06:45:00,7860.837,,,,,,,1,,162.43753222222225,288.36,78.07309,2.9,0.11425781,0.4,94.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 07:00:00,7825.8833,,,,,,,1,,185.4341722222222,468.25,101.43888,3.8,0.083984375,0.2,96.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 07:15:00,11212.103,,,,,,,1,,308.76806111111114,468.25,101.43888,3.8,0.083984375,0.2,96.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 07:30:00,11177.148,,,,,,,1,,391.4279671111111,468.25,101.43888,3.8,0.083984375,0.2,96.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 07:45:00,11142.192,,,,,,,1,,729.9500966666668,468.25,101.43888,3.8,0.083984375,0.2,96.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 08:00:00,11107.241,,,,,,,1,,1179.3655288888888,630.22,118.82251,4.9,0.10253906,0.1,97.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 08:15:00,13538.717,,,,,,,1,,1026.7342711111112,630.22,118.82251,4.9,0.10253906,0.1,97.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 08:30:00,13503.763,,,,,,,1,,1027.7378877777778,630.22,118.82251,4.9,0.10253906,0.1,97.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 08:45:00,13468.808,,,,,,,1,,993.5242211111112,630.22,118.82251,4.9,0.10253906,0.1,97.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 09:00:00,13433.8545,,,,,,,1,,1121.2214733333333,758.13,121.10739,5.5,0.2685547,0.0,98.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 09:15:00,19230.137,,,,,,,1,,2152.1088333333337,758.13,121.10739,5.5,0.2685547,0.0,98.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 09:30:00,19195.184,,,,,,,1,,3022.744107777778,758.13,121.10739,5.5,0.2685547,0.0,98.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 09:45:00,19160.229,,,,,,,1,,3386.27068,758.13,121.10739,5.5,0.2685547,0.0,98.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 10:00:00,19125.271,,,,,,,1,,4045.052527777778,840.3,311.73135,6.0,0.296875,0.0,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 10:15:00,21649.05,,,,,,,1,,4425.02966,840.3,311.73135,6.0,0.296875,0.0,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 10:30:00,21614.096,,,,,,,1,,4071.374241111111,840.3,311.73135,6.0,0.296875,0.0,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 10:45:00,21579.14,,,,,,,1,,3533.2384444444447,840.3,311.73135,6.0,0.296875,0.0,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 11:00:00,21544.19,,,,,,,1,,3876.842617777778,869.49,400.89047,6.5,0.24804688,0.0,86.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 11:15:00,19909.186,,,,,,,1,,5554.910285555557,869.49,400.89047,6.5,0.24804688,0.0,86.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 11:30:00,19874.234,,,,,,,1,,7737.417958888888,869.49,400.89047,6.5,0.24804688,0.0,86.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 11:45:00,19839.277,,,,,,,1,,6083.942284222222,869.49,400.89047,6.5,0.24804688,0.0,86.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 12:00:00,19804.324,,,,,,,1,,6431.153134444445,843.18,351.81537,7.0,0.18652344,0.0,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 12:15:00,21073.734,,,,,,,1,,8518.062607777778,843.18,351.81537,7.0,0.18652344,0.0,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 12:30:00,21038.777,,,,,,,1,,12495.65446888889,843.18,351.81537,7.0,0.18652344,0.0,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 12:45:00,21003.824,,,,,,,1,,11845.88611,843.18,351.81537,7.0,0.18652344,0.0,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 13:00:00,20968.871,,,,,,,1,,11987.414023333333,763.68,468.37173,7.5,0.076171875,0.2,78.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 13:15:00,13246.881,,,,,,,1,,14692.087855555554,763.68,468.37173,7.5,0.076171875,0.2,78.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 13:30:00,13211.924,,,,,,,1,,18536.22260222222,763.68,468.37173,7.5,0.076171875,0.2,78.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 13:45:00,13176.968,,,,,,,1,,13375.240196666666,763.68,468.37173,7.5,0.076171875,0.2,78.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 14:00:00,13142.016,,,,,,,1,,10744.75693888889,638.01,236.68657,7.5,0.09765625,0.1,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 14:15:00,7657.2563,,,,,,,1,,9620.864173333332,638.01,236.68657,7.5,0.09765625,0.1,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 14:30:00,7622.302,,,,,,,1,,8130.780028888889,638.01,236.68657,7.5,0.09765625,0.1,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 14:45:00,7587.348,,,,,,,1,,6946.315051111112,638.01,236.68657,7.5,0.09765625,0.1,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 15:00:00,7552.394,,,,,,,1,,6757.48916,477.67,129.32854,7.4,0.15234375,0.0,94.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 15:15:00,3309.6218,,,,,,,1,,5751.531316666667,477.67,129.32854,7.4,0.15234375,0.0,94.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 15:30:00,3274.6694,,,,,,,1,,5139.010825555556,477.67,129.32854,7.4,0.15234375,0.0,94.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 15:45:00,3239.719,,,,,,,1,,5332.146246666666,477.67,129.32854,7.4,0.15234375,0.0,94.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 16:00:00,3204.7683,,,,,,,1,,5334.242512222222,298.52,105.642,7.1,0.11621094,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 16:15:00,0.0,,,,,,,1,,4949.987512222222,298.52,105.642,7.1,0.11621094,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 16:30:00,0.0,,,,,,,1,,4563.372323333333,298.52,105.642,7.1,0.11621094,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 16:45:00,0.0,,,,,,,1,,3304.329668888889,298.52,105.642,7.1,0.11621094,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 17:00:00,0.0,,,,,,,1,,3010.2677422222223,122.42,93.69684,6.7,0.15820312,0.0,91.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 17:15:00,0.0,,,,,,,1,,1567.7839077777778,122.42,93.69684,6.7,0.15820312,0.0,91.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 17:30:00,0.0,,,,,,,1,,282.2298622222222,122.42,93.69684,6.7,0.15820312,0.0,91.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 17:45:00,0.0,,,,,,,1,,19.32730888888889,122.42,93.69684,6.7,0.15820312,0.0,91.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 18:00:00,0.0,,,,,,,1,,0.0,0.27,2.7551634,6.0,0.28125,0.0,99.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 18:15:00,0.0,,,,,,,1,,0.0,0.27,2.7551634,6.0,0.28125,0.0,99.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 18:30:00,0.0,,,,,,,1,,0.0,0.27,2.7551634,6.0,0.28125,0.0,99.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 18:45:00,0.0,,,,,,,1,,0.0,0.27,2.7551634,6.0,0.28125,0.0,99.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 19:00:00,0.0,,,,,,,1,,0.0,0.0,0.0,5.5,0.5019531,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 19:15:00,0.0,,,,,,,1,,0.0,0.0,0.0,5.5,0.5019531,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 19:30:00,0.0,,,,,,,1,,0.0,0.0,0.0,5.5,0.5019531,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 19:45:00,0.0,,,,,,,1,,0.0,0.0,0.0,5.5,0.5019531,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 20:00:00,0.0,,,,,,,1,,0.0,0.0,0.0,5.1,0.6816406,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 20:15:00,0.0,,,,,,,1,,0.0,0.0,0.0,5.1,0.6816406,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 20:30:00,0.0,,,,,,,1,,0.0,0.0,0.0,5.1,0.6816406,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 20:45:00,0.0,,,,,,,1,,0.0,0.0,0.0,5.1,0.6816406,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 21:00:00,0.0,,,,,,,1,,0.0,0.0,0.0,4.6,0.4501953,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 21:15:00,0.0,,,,,,,1,,0.0,0.0,0.0,4.6,0.4501953,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 21:30:00,0.0,,,,,,,1,,0.0,0.0,0.0,4.6,0.4501953,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 21:45:00,0.0,,,,,,,1,,0.0,0.0,0.0,4.6,0.4501953,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 22:00:00,0.0,,,,,,,1,,0.0,0.0,0.0,4.3,0.3076172,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 22:15:00,0.0,,,,,,,1,,0.0,0.0,0.0,4.3,0.3076172,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 22:30:00,0.0,,,,,,,1,,0.0,0.0,0.0,4.3,0.3076172,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 22:45:00,0.0,,,,,,,1,,0.0,0.0,0.0,4.3,0.3076172,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 23:00:00,0.0,,,,,,,1,,0.0,0.0,0.0,4.0,0.5449219,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 23:15:00,0.0,,,,,,,1,,0.0,0.0,0.0,4.0,0.5449219,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 23:30:00,0.0,,,,,,,1,,0.0,0.0,0.0,4.0,0.5449219,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-24 23:45:00,0.0,,,,,,,1,,0.0,0.0,0.0,4.0,0.5449219,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 00:00:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.8,0.4453125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 00:15:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.8,0.4453125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 00:30:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.8,0.4453125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 00:45:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.8,0.4453125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 01:00:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.6,0.25585938,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 01:15:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.6,0.25585938,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 01:30:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.6,0.25585938,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 01:45:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.6,0.25585938,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 02:00:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.3,0.080078125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 02:15:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.3,0.080078125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 02:30:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.3,0.080078125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 02:45:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.3,0.080078125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 03:00:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.2,0.064453125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 03:15:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.2,0.064453125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 03:30:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.2,0.064453125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 03:45:00,0.0,,,,,,,1,,0.0,0.0,0.0,3.2,0.064453125,0.0,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 04:00:00,0.0,,,,,,,1,,0.0,0.0,0.0,2.5,0.0859375,0.7,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 04:15:00,0.0,,,,,,,1,,162.38997666666668,0.0,0.0,2.5,0.0859375,0.7,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 04:30:00,0.0,,,,,,,1,,1269.569757777778,0.0,0.0,2.5,0.0859375,0.7,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 04:45:00,0.0,,,,,,,1,,1566.1748733333334,0.0,0.0,2.5,0.0859375,0.7,100.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 05:00:00,0.0,,,,,,,1,,4756.599228888889,117.11,68.90772,2.5,0.076171875,0.5,98.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 05:15:00,0.0,,,,,,,1,,5177.266098888889,117.11,68.90772,2.5,0.076171875,0.5,98.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 05:30:00,0.0,,,,,,,1,,5986.823727777777,117.11,68.90772,2.5,0.076171875,0.5,98.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 05:45:00,5053.461,,,,,,,1,,7825.600794444445,117.11,68.90772,2.5,0.076171875,0.5,98.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 06:00:00,5018.508,,,,,,,1,,11168.098578888888,292.81,108.62556,2.9,0.033203125,0.4,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 06:15:00,10066.676,,,,,,,1,,12757.254867777776,292.81,108.62556,2.9,0.033203125,0.4,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 06:30:00,10031.722,,,,,,,1,,13342.568915555554,292.81,108.62556,2.9,0.033203125,0.4,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 06:45:00,9996.768,,,,,,,1,,16006.824496666668,292.81,108.62556,2.9,0.033203125,0.4,90.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 07:00:00,9961.812,,,,,,,1,,20030.09679555556,472.59,186.40092,3.6,0.009765625,0.3,89.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 07:15:00,14673.488,,,,,,,1,,27202.20750777778,472.59,186.40092,3.6,0.009765625,0.3,89.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 07:30:00,14638.534,,,,,,,1,,29187.402566666668,472.59,186.40092,3.6,0.009765625,0.3,89.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 07:45:00,14603.577,,,,,,,1,,33276.89543888889,472.59,186.40092,3.6,0.009765625,0.3,89.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 08:00:00,14568.623,,,,,,,1,,34986.21399,634.3,264.66055,4.4,0.0078125,0.2,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 08:15:00,18070.363,,,,,,,1,,40294.49455333333,634.3,264.66055,4.4,0.0078125,0.2,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 08:30:00,18035.408,,,,,,,1,,51230.70384333333,634.3,264.66055,4.4,0.0078125,0.2,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 08:45:00,18000.453,,,,,,,1,,42764.50128333334,634.3,264.66055,4.4,0.0078125,0.2,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 09:00:00,17965.5,,,,,,,1,,49246.88271777778,761.94,317.91812,5.0,0.01171875,0.1,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 09:15:00,27935.148,,,,,,,1,,45624.06458444445,761.94,317.91812,5.0,0.01171875,0.1,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 09:30:00,27900.201,,,,,,,1,,67884.25570444444,761.94,317.91812,5.0,0.01171875,0.1,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 09:45:00,27865.252,,,,,,,1,,91394.07777444443,761.94,317.91812,5.0,0.01171875,0.1,88.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 10:00:00,27830.297,,,,,,,1,,47376.24891444444,843.84,677.3016,5.7,0.02734375,0.0,64.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 10:15:00,25483.326,,,,,,,1,,29130.70263555556,843.84,677.3016,5.7,0.02734375,0.0,64.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 10:30:00,25448.373,,,,,,,1,,29634.119797777777,843.84,677.3016,5.7,0.02734375,0.0,64.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 10:45:00,25413.418,,,,,,,1,,46366.40796666667,843.84,677.3016,5.7,0.02734375,0.0,64.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 11:00:00,25378.469,,,,,,,1,,48004.40726111111,872.83,563.8443,6.7,0.001953125,0.0,76.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 11:15:00,23832.268,,,,,,,1,,56494.05779666667,872.83,563.8443,6.7,0.001953125,0.0,76.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 11:30:00,23797.312,,,,,,,1,,68635.31636444444,872.83,563.8443,6.7,0.001953125,0.0,76.0,124.0
site_0027,POWER_PRODUCTION,2024-11-18 14:21:22.191803,2024-04-25 11:45:00,23762.365,,,,,,,1,,76340.32368888888,872.83,563.8443,6.7,0.001953125,0.0,76.0,124.0
